Entity,Code,Date,Total confirmed cases of COVID-19
Nepal,NPL,2020-04-10,9
Nepal,NPL,2020-04-11,9
Nepal,NPL,2020-04-12,12
Nepal,NPL,2020-04-13,14
Nepal,NPL,2020-04-14,16
Nepal,NPL,2020-04-15,16
Nepal,NPL,2020-04-16,16
Nepal,NPL,2020-04-17,30
Nepal,NPL,2020-04-18,31
Nepal,NPL,2020-04-19,31
Nepal,NPL,2020-04-20,31
Nepal,NPL,2020-04-21,43
Nepal,NPL,2020-04-22,45
Nepal,NPL,2020-04-23,48
Nepal,NPL,2020-04-24,49
Nepal,NPL,2020-04-25,49
Nepal,NPL,2020-04-26,52
Nepal,NPL,2020-04-27,52
Nepal,NPL,2020-04-28,54
Nepal,NPL,2020-04-29,57
Nepal,NPL,2020-04-30,57
Nepal,NPL,2020-05-01,59
Nepal,NPL,2020-05-02,59
Nepal,NPL,2020-05-03,75
Nepal,NPL,2020-05-04,75
Nepal,NPL,2020-05-05,82
Nepal,NPL,2020-05-06,99
Nepal,NPL,2020-05-07,101
Nepal,NPL,2020-05-08,102
Nepal,NPL,2020-05-09,110
Nepal,NPL,2020-05-10,110
Nepal,NPL,2020-05-11,134
Nepal,NPL,2020-05-12,217
Nepal,NPL,2020-05-13,250
Nepal,NPL,2020-05-14,249
Nepal,NPL,2020-05-15,267
Nepal,NPL,2020-05-16,291
Nepal,NPL,2020-05-17,295
Nepal,NPL,2020-05-18,375
Nepal,NPL,2020-05-19,402
Nepal,NPL,2020-05-20,427
Nepal,NPL,2020-05-21,457
Nepal,NPL,2020-05-22,516
Nepal,NPL,2020-05-23,584
Nepal,NPL,2020-05-24,603
Nepal,NPL,2020-05-25,682
Nepal,NPL,2020-05-26,772
Nepal,NPL,2020-05-27,886
Nepal,NPL,2020-05-28,1042
Nepal,NPL,2020-05-29,1212
Nepal,NPL,2020-05-30,1401
Nepal,NPL,2020-05-31,1572
Nepal,NPL,2020-06-01,1811
Nepal,NPL,2020-06-02,2099
Nepal,NPL,2020-06-03,2300
Nepal,NPL,2020-06-04,2634
Nepal,NPL,2020-06-05,2912
Nepal,NPL,2020-06-06,3235
Nepal,NPL,2020-06-07,3448
Nepal,NPL,2020-06-08,3762
Nepal,NPL,2020-06-09,4086
Nepal,NPL,2020-06-10,4364
Nepal,NPL,2020-06-11,4614
Nepal,NPL,2020-06-12,5062
Nepal,NPL,2020-06-13,5335
Nepal,NPL,2020-06-14,5760
Nepal,NPL,2020-06-15,6211
Nepal,NPL,2020-06-16,6591
Nepal,NPL,2020-06-17,7177
Nepal,NPL,2020-06-18,7848
Nepal,NPL,2020-06-19,8274
Nepal,NPL,2020-06-20,8605
Nepal,NPL,2020-06-21,9026
Nepal,NPL,2020-06-22,9561
Nepal,NPL,2020-06-23,10099
Nepal,NPL,2020-06-24,10728
Nepal,NPL,2020-06-25,11162
Nepal,NPL,2020-06-26,11755
Nepal,NPL,2020-06-27,12309
Nepal,NPL,2020-06-28,12772
Nepal,NPL,2020-06-29,13248
Nepal,NPL,2020-06-30,13564
Nepal,NPL,2020-07-01,14046
Nepal,NPL,2020-07-02,14519
Nepal,NPL,2020-07-03,15259
Nepal,NPL,2020-07-04,15491
Nepal,NPL,2020-07-05,15784
Nepal,NPL,2020-07-06,15964
Nepal,NPL,2020-07-07,16168
Nepal,NPL,2020-07-08,16423
Nepal,NPL,2020-07-09,16531
Nepal,NPL,2020-07-10,16649
Nepal,NPL,2020-07-11,16719
Nepal,NPL,2020-07-12,16801
Nepal,NPL,2020-07-13,16945
Nepal,NPL,2020-07-14,17061
Nepal,NPL,2020-07-15,17177
Nepal,NPL,2020-07-16,17344
Nepal,NPL,2020-07-17,17445
Nepal,NPL,2020-07-18,17502
Nepal,NPL,2020-07-19,17658
Nepal,NPL,2020-07-20,17844
Nepal,NPL,2020-07-21,17994
Nepal,NPL,2020-07-22,18094
Nepal,NPL,2020-07-23,18241
Nepal,NPL,2020-07-24,18374
Nepal,NPL,2020-07-25,18483
Nepal,NPL,2020-07-26,18613
Nepal,NPL,2020-07-27,18752
Nepal,NPL,2020-07-28,19063
Nepal,NPL,2020-07-29,19273
Nepal,NPL,2020-07-30,19547
Nepal,NPL,2020-07-31,19771
Nepal,NPL,2020-08-01,20086
Nepal,NPL,2020-08-02,20332
Nepal,NPL,2020-08-03,20750
Nepal,NPL,2020-08-04,21009
Nepal,NPL,2020-08-05,21390
Nepal,NPL,2020-08-06,21750
Nepal,NPL,2020-08-07,22214
Nepal,NPL,2020-08-08,22592
Nepal,NPL,2020-08-09,22972
Nepal,NPL,2020-08-10,23310
Nepal,NPL,2020-08-11,23948
Nepal,NPL,2020-08-12,24432
Nepal,NPL,2020-08-13,24957
Nepal,NPL,2020-08-14,25551
Nepal,NPL,2020-08-15,26019
Nepal,NPL,2020-08-16,26660
Nepal,NPL,2020-08-17,27241
Nepal,NPL,2020-08-18,28257
Nepal,NPL,2020-08-19,28938
Nepal,NPL,2020-08-20,29645
Nepal,NPL,2020-08-21,30483
Nepal,NPL,2020-08-22,31117
Nepal,NPL,2020-08-23,31935
Nepal,NPL,2020-08-24,32678
Nepal,NPL,2020-08-25,33533
Nepal,NPL,2020-08-26,34418
Nepal,NPL,2020-08-27,35529
Nepal,NPL,2020-08-28,36456
Nepal,NPL,2020-08-29,37340
Nepal,NPL,2020-08-30,38561
Nepal,NPL,2020-08-31,39460
Nepal,NPL,2020-09-01,40529
Nepal,NPL,2020-09-02,41649
Nepal,NPL,2020-09-03,42877
Nepal,NPL,2020-09-04,44236
Nepal,NPL,2020-09-05,45277
Nepal,NPL,2020-09-06,46257
Nepal,NPL,2020-09-07,47236
Nepal,NPL,2020-09-08,48138
Nepal,NPL,2020-09-09,49219
Nepal,NPL,2020-09-10,50465
Nepal,NPL,2020-09-11,51919
Nepal,NPL,2020-09-12,53120
Nepal,NPL,2020-09-13,54159
Nepal,NPL,2020-09-14,55329
Nepal,NPL,2020-09-15,56788
Nepal,NPL,2020-09-16,58327
Nepal,NPL,2020-09-17,59573
Nepal,NPL,2020-09-18,61593
Nepal,NPL,2020-09-19,62797
Nepal,NPL,2020-09-20,64122
Nepal,NPL,2020-09-21,65276
Nepal,NPL,2020-09-22,66632
Nepal,NPL,2020-09-23,67804
Nepal,NPL,2020-09-24,69301
Nepal,NPL,2020-09-25,70614
Nepal,NPL,2020-09-26,71821
Nepal,NPL,2020-09-27,73394
Nepal,NPL,2020-09-28,74745
Nepal,NPL,2020-09-29,76258
Nepal,NPL,2020-09-30,77817
Nepal,NPL,2020-10-01,79728
Nepal,NPL,2020-10-02,82450
Nepal,NPL,2020-10-03,84570
Nepal,NPL,2020-10-04,86823
Nepal,NPL,2020-10-05,89263
Nepal,NPL,2020-10-06,90814
Nepal,NPL,2020-10-07,94253
Nepal,NPL,2020-10-08,98617
Nepal,NPL,2020-10-09,100676
Nepal,NPL,2020-10-10,105684
Nepal,NPL,2020-10-11,107755
Nepal,NPL,2020-10-12,111802
Nepal,NPL,2020-10-13,115358
Nepal,NPL,2020-10-14,117996
Nepal,NPL,2020-10-15,121745
Nepal,NPL,2020-10-16,126137
Nepal,NPL,2020-10-17,129304
Nepal,NPL,2020-10-18,132246
Nepal,NPL,2020-10-19,136036
Nepal,NPL,2020-10-20,139129
Nepal,NPL,2020-10-21,144872
Nepal,NPL,2020-10-22,148509
Nepal,NPL,2020-10-23,153008
Nepal,NPL,2020-10-24,155233
Nepal,NPL,2020-10-25,158089
Nepal,NPL,2020-10-26,159830
Nepal,NPL,2020-10-27,160400
Nepal,NPL,2020-10-28,162354
Nepal,NPL,2020-10-29,164718
Nepal,NPL,2020-10-30,168235
Nepal,NPL,2020-10-31,170743
Nepal,NPL,2020-11-01,173567
Nepal,NPL,2020-11-02,176500
Nepal,NPL,2020-11-03,179614
Nepal,NPL,2020-11-04,182923
Nepal,NPL,2020-11-05,185974
Nepal,NPL,2020-11-06,188883
Nepal,NPL,2020-11-07,191636
Nepal,NPL,2020-11-08,194453
Nepal,NPL,2020-11-09,197024
Nepal,NPL,2020-11-10,199760
Nepal,NPL,2020-11-11,202329
Nepal,NPL,2020-11-12,204242
Nepal,NPL,2020-11-13,206353
Nepal,NPL,2020-11-14,208299
Nepal,NPL,2020-11-15,209776
Nepal,NPL,2020-11-16,210973
Nepal,NPL,2020-11-17,211475
Nepal,NPL,2020-11-18,212917
Nepal,NPL,2020-11-19,215020
Nepal,NPL,2020-11-20,216965
Nepal,NPL,2020-11-21,218639
Nepal,NPL,2020-11-22,220308
Nepal,NPL,2020-11-23,222288
Nepal,NPL,2020-11-24,224078
Nepal,NPL,2020-11-25,226026
Nepal,NPL,2020-11-26,227640
Nepal,NPL,2020-11-27,229343
Nepal,NPL,2020-11-28,230723
Nepal,NPL,2020-11-29,231978
Nepal,NPL,2020-11-30,233452
Nepal,NPL,2020-12-01,233452
Nepal,NPL,2020-12-02,236246
Nepal,NPL,2020-12-03,237589
Nepal,NPL,2020-12-04,238861
Nepal,NPL,2020-12-05,239885
Nepal,NPL,2020-12-06,240981
Nepal,NPL,2020-12-07,241995
Nepal,NPL,2020-12-08,243377
Nepal,NPL,2020-12-09,244433
Nepal,NPL,2020-12-10,245650
Nepal,NPL,2020-12-11,246694
Nepal,NPL,2020-12-12,247593
Nepal,NPL,2020-12-13,248423
Nepal,NPL,2020-12-14,249244
Nepal,NPL,2020-12-15,250180
Nepal,NPL,2020-12-16,250916
Nepal,NPL,2020-12-17,251692
Nepal,NPL,2020-12-18,252474
Nepal,NPL,2020-12-19,253184
Nepal,NPL,2020-12-20,253772
Nepal,NPL,2020-12-21,254514
Nepal,NPL,2020-12-22,255236
Nepal,NPL,2020-12-23,255979
Nepal,NPL,2020-12-24,256592
Nepal,NPL,2020-12-25,257200
Nepal,NPL,2020-12-26,257700
Nepal,NPL,2020-12-27,258181
Nepal,NPL,2020-12-28,258840
Nepal,NPL,2020-12-29,259548
Nepal,NPL,2020-12-30,260059
Nepal,NPL,2020-12-31,260593
Nepal,NPL,2021-01-01,261019
Nepal,NPL,2021-01-02,261438
Nepal,NPL,2021-01-03,261859
Nepal,NPL,2021-01-04,262262
Nepal,NPL,2021-01-05,262784
Nepal,NPL,2021-01-06,263193
Nepal,NPL,2021-01-07,263605
Nepal,NPL,2021-01-08,264159
Nepal,NPL,2021-01-09,264521
Nepal,NPL,2021-01-10,264780
Nepal,NPL,2021-01-11,265268
Nepal,NPL,2021-01-12,265698
Nepal,NPL,2021-01-13,266143
Nepal,NPL,2021-01-14,266546
Nepal,NPL,2021-01-15,266816
Nepal,NPL,2021-01-16,267056
Nepal,NPL,2021-01-17,267322
Nepal,NPL,2021-01-18,267644
Nepal,NPL,2021-01-19,267992
Nepal,NPL,2021-01-20,268310
Nepal,NPL,2021-01-21,268646
Nepal,NPL,2021-01-22,268948
Nepal,NPL,2021-01-23,269180
Nepal,NPL,2021-01-24,269450
Nepal,NPL,2021-01-25,269789
Nepal,NPL,2021-01-26,270092
Nepal,NPL,2021-01-27,270375
Nepal,NPL,2021-01-28,270588
Nepal,NPL,2021-01-29,270745
Nepal,NPL,2021-01-30,270854
Nepal,NPL,2021-01-31,270959
Nepal,NPL,2021-02-01,271118
Nepal,NPL,2021-02-02,271289
Nepal,NPL,2021-02-03,271431
Nepal,NPL,2021-02-04,271602
Nepal,NPL,2021-02-05,271707
Nepal,NPL,2021-02-06,271806
Nepal,NPL,2021-02-07,271925
Nepal,NPL,2021-02-08,272055
Nepal,NPL,2021-02-09,272215
Nepal,NPL,2021-02-10,272349
Nepal,NPL,2021-02-11,272430
Nepal,NPL,2021-02-12,272557
Nepal,NPL,2021-02-13,272614
Nepal,NPL,2021-02-14,272718
Nepal,NPL,2021-02-15,272840
Nepal,NPL,2021-02-16,272945
Nepal,NPL,2021-02-17,273070
Nepal,NPL,2021-02-18,273166
Nepal,NPL,2021-02-19,273263
Nepal,NPL,2021-02-20,273351
Netherlands,NLD,2020-02-27,1
Netherlands,NLD,2020-02-28,1
Netherlands,NLD,2020-02-29,6
Netherlands,NLD,2020-03-01,10
Netherlands,NLD,2020-03-02,18
Netherlands,NLD,2020-03-03,24
Netherlands,NLD,2020-03-04,38
Netherlands,NLD,2020-03-05,82
Netherlands,NLD,2020-03-06,128
Netherlands,NLD,2020-03-07,188
Netherlands,NLD,2020-03-08,265
Netherlands,NLD,2020-03-09,321
Netherlands,NLD,2020-03-10,382
Netherlands,NLD,2020-03-11,503
Netherlands,NLD,2020-03-12,503
Netherlands,NLD,2020-03-13,806
Netherlands,NLD,2020-03-14,962
Netherlands,NLD,2020-03-15,1138
Netherlands,NLD,2020-03-16,1416
Netherlands,NLD,2020-03-17,1711
Netherlands,NLD,2020-03-18,2058
Netherlands,NLD,2020-03-19,2467
Netherlands,NLD,2020-03-20,3003
Netherlands,NLD,2020-03-21,3640
Netherlands,NLD,2020-03-22,4217
Netherlands,NLD,2020-03-23,4764
Netherlands,NLD,2020-03-24,5580
Netherlands,NLD,2020-03-25,6438
Netherlands,NLD,2020-03-26,7468
Netherlands,NLD,2020-03-27,8647
Netherlands,NLD,2020-03-28,9819
Netherlands,NLD,2020-03-29,10930
Netherlands,NLD,2020-03-30,11817
Netherlands,NLD,2020-03-31,12667
Netherlands,NLD,2020-04-01,13696
Netherlands,NLD,2020-04-02,14788
Netherlands,NLD,2020-04-03,15821
Netherlands,NLD,2020-04-04,16727
Netherlands,NLD,2020-04-05,17953
Netherlands,NLD,2020-04-06,18926
Netherlands,NLD,2020-04-07,19709
Netherlands,NLD,2020-04-08,20682
Netherlands,NLD,2020-04-09,21903
Netherlands,NLD,2020-04-10,23249
Netherlands,NLD,2020-04-11,24571
Netherlands,NLD,2020-04-12,25746
Netherlands,NLD,2020-04-13,26710
Netherlands,NLD,2020-04-14,27580
Netherlands,NLD,2020-04-15,28316
Netherlands,NLD,2020-04-16,29383
Netherlands,NLD,2020-04-17,30619
Netherlands,NLD,2020-04-18,31766
Netherlands,NLD,2020-04-19,32838
Netherlands,NLD,2020-04-20,33588
Netherlands,NLD,2020-04-21,34317
Netherlands,NLD,2020-04-22,35032
Netherlands,NLD,2020-04-23,35921
Netherlands,NLD,2020-04-24,36729
Netherlands,NLD,2020-04-25,37384
Netherlands,NLD,2020-04-26,38040
Netherlands,NLD,2020-04-27,38440
Netherlands,NLD,2020-04-28,38612
Netherlands,NLD,2020-04-29,38998
Netherlands,NLD,2020-04-30,39512
Netherlands,NLD,2020-05-01,39989
Netherlands,NLD,2020-05-02,40434
Netherlands,NLD,2020-05-03,40769
Netherlands,NLD,2020-05-04,40968
Netherlands,NLD,2020-05-05,41286
Netherlands,NLD,2020-05-06,41518
Netherlands,NLD,2020-05-07,41973
Netherlands,NLD,2020-05-08,42292
Netherlands,NLD,2020-05-09,42581
Netherlands,NLD,2020-05-10,42826
Netherlands,NLD,2020-05-11,42987
Netherlands,NLD,2020-05-12,43183
Netherlands,NLD,2020-05-13,43410
Netherlands,NLD,2020-05-14,43680
Netherlands,NLD,2020-05-15,43880
Netherlands,NLD,2020-05-16,44070
Netherlands,NLD,2020-05-17,44195
Netherlands,NLD,2020-05-18,44341
Netherlands,NLD,2020-05-19,44449
Netherlands,NLD,2020-05-20,44647
Netherlands,NLD,2020-05-21,44900
Netherlands,NLD,2020-05-22,45088
Netherlands,NLD,2020-05-23,45265
Netherlands,NLD,2020-05-24,45437
Netherlands,NLD,2020-05-25,45647
Netherlands,NLD,2020-05-26,45780
Netherlands,NLD,2020-05-27,45970
Netherlands,NLD,2020-05-28,46152
Netherlands,NLD,2020-05-29,46328
Netherlands,NLD,2020-05-30,46460
Netherlands,NLD,2020-05-31,46645
Netherlands,NLD,2020-06-01,46749
Netherlands,NLD,2020-06-02,46852
Netherlands,NLD,2020-06-03,46939
Netherlands,NLD,2020-06-04,47148
Netherlands,NLD,2020-06-05,47358
Netherlands,NLD,2020-06-06,47541
Netherlands,NLD,2020-06-07,47780
Netherlands,NLD,2020-06-08,47945
Netherlands,NLD,2020-06-09,48109
Netherlands,NLD,2020-06-10,48294
Netherlands,NLD,2020-06-11,48458
Netherlands,NLD,2020-06-12,48668
Netherlands,NLD,2020-06-13,48847
Netherlands,NLD,2020-06-14,48990
Netherlands,NLD,2020-06-15,49155
Netherlands,NLD,2020-06-16,49295
Netherlands,NLD,2020-06-17,49412
Netherlands,NLD,2020-06-18,49527
Netherlands,NLD,2020-06-19,49634
Netherlands,NLD,2020-06-20,49710
Netherlands,NLD,2020-06-21,49801
Netherlands,NLD,2020-06-22,49866
Netherlands,NLD,2020-06-23,49930
Netherlands,NLD,2020-06-24,50012
Netherlands,NLD,2020-06-25,50122
Netherlands,NLD,2020-06-26,50213
Netherlands,NLD,2020-06-27,50282
Netherlands,NLD,2020-06-28,50355
Netherlands,NLD,2020-06-29,50433
Netherlands,NLD,2020-06-30,50483
Netherlands,NLD,2020-07-01,50545
Netherlands,NLD,2020-07-02,50623
Netherlands,NLD,2020-07-03,50698
Netherlands,NLD,2020-07-04,50761
Netherlands,NLD,2020-07-05,50834
Netherlands,NLD,2020-07-06,50870
Netherlands,NLD,2020-07-07,50907
Netherlands,NLD,2020-07-08,50959
Netherlands,NLD,2020-07-09,51013
Netherlands,NLD,2020-07-10,51055
Netherlands,NLD,2020-07-11,51136
Netherlands,NLD,2020-07-12,51237
Netherlands,NLD,2020-07-13,51308
Netherlands,NLD,2020-07-14,51362
Netherlands,NLD,2020-07-15,51471
Netherlands,NLD,2020-07-16,51572
Netherlands,NLD,2020-07-17,51682
Netherlands,NLD,2020-07-18,51809
Netherlands,NLD,2020-07-19,51955
Netherlands,NLD,2020-07-20,52142
Netherlands,NLD,2020-07-21,52307
Netherlands,NLD,2020-07-22,52475
Netherlands,NLD,2020-07-23,52640
Netherlands,NLD,2020-07-24,52837
Netherlands,NLD,2020-07-25,52984
Netherlands,NLD,2020-07-26,53278
Netherlands,NLD,2020-07-27,53424
Netherlands,NLD,2020-07-28,53647
Netherlands,NLD,2020-07-29,53895
Netherlands,NLD,2020-07-30,54249
Netherlands,NLD,2020-07-31,54590
Netherlands,NLD,2020-08-01,55021
Netherlands,NLD,2020-08-02,55408
Netherlands,NLD,2020-08-03,55786
Netherlands,NLD,2020-08-04,56279
Netherlands,NLD,2020-08-05,56750
Netherlands,NLD,2020-08-06,57465
Netherlands,NLD,2020-08-07,58117
Netherlands,NLD,2020-08-08,58717
Netherlands,NLD,2020-08-09,59360
Netherlands,NLD,2020-08-10,60058
Netherlands,NLD,2020-08-11,60391
Netherlands,NLD,2020-08-12,61718
Netherlands,NLD,2020-08-13,62406
Netherlands,NLD,2020-08-14,63127
Netherlands,NLD,2020-08-15,63889
Netherlands,NLD,2020-08-16,64468
Netherlands,NLD,2020-08-17,64980
Netherlands,NLD,2020-08-18,65560
Netherlands,NLD,2020-08-19,66218
Netherlands,NLD,2020-08-20,66843
Netherlands,NLD,2020-08-21,67456
Netherlands,NLD,2020-08-22,68051
Netherlands,NLD,2020-08-23,68570
Netherlands,NLD,2020-08-24,69224
Netherlands,NLD,2020-08-25,69683
Netherlands,NLD,2020-08-26,70382
Netherlands,NLD,2020-08-27,70984
Netherlands,NLD,2020-08-28,71557
Netherlands,NLD,2020-08-29,72128
Netherlands,NLD,2020-08-30,72679
Netherlands,NLD,2020-08-31,73232
Netherlands,NLD,2020-09-01,73802
Netherlands,NLD,2020-09-02,74660
Netherlands,NLD,2020-09-03,75356
Netherlands,NLD,2020-09-04,76173
Netherlands,NLD,2020-09-05,76907
Netherlands,NLD,2020-09-06,77857
Netherlands,NLD,2020-09-07,78702
Netherlands,NLD,2020-09-08,79792
Netherlands,NLD,2020-09-09,81085
Netherlands,NLD,2020-09-10,82016
Netherlands,NLD,2020-09-11,83370
Netherlands,NLD,2020-09-12,84709
Netherlands,NLD,2020-09-13,85876
Netherlands,NLD,2020-09-14,87194
Netherlands,NLD,2020-09-15,88673
Netherlands,NLD,2020-09-16,90425
Netherlands,NLD,2020-09-17,92262
Netherlands,NLD,2020-09-18,94345
Netherlands,NLD,2020-09-19,96261
Netherlands,NLD,2020-09-20,98217
Netherlands,NLD,2020-09-21,100491
Netherlands,NLD,2020-09-22,102844
Netherlands,NLD,2020-09-23,105304
Netherlands,NLD,2020-09-24,107899
Netherlands,NLD,2020-09-25,110758
Netherlands,NLD,2020-09-26,113518
Netherlands,NLD,2020-09-27,116559
Netherlands,NLD,2020-09-28,119509
Netherlands,NLD,2020-09-29,122620
Netherlands,NLD,2020-09-30,125988
Netherlands,NLD,2020-10-01,129283
Netherlands,NLD,2020-10-02,133166
Netherlands,NLD,2020-10-03,137194
Netherlands,NLD,2020-10-04,141226
Netherlands,NLD,2020-10-05,145837
Netherlands,NLD,2020-10-06,150413
Netherlands,NLD,2020-10-07,155465
Netherlands,NLD,2020-10-08,161332
Netherlands,NLD,2020-10-09,167348
Netherlands,NLD,2020-10-10,173894
Netherlands,NLD,2020-10-11,180288
Netherlands,NLD,2020-10-12,187138
Netherlands,NLD,2020-10-13,194591
Netherlands,NLD,2020-10-14,201942
Netherlands,NLD,2020-10-15,209799
Netherlands,NLD,2020-10-16,217821
Netherlands,NLD,2020-10-17,225970
Netherlands,NLD,2020-10-18,234203
Netherlands,NLD,2020-10-19,242217
Netherlands,NLD,2020-10-20,250411
Netherlands,NLD,2020-10-21,259207
Netherlands,NLD,2020-10-22,268517
Netherlands,NLD,2020-10-23,278546
Netherlands,NLD,2020-10-24,287229
Netherlands,NLD,2020-10-25,297466
Netherlands,NLD,2020-10-26,307831
Netherlands,NLD,2020-10-27,318152
Netherlands,NLD,2020-10-28,326308
Netherlands,NLD,2020-10-29,336629
Netherlands,NLD,2020-10-30,347801
Netherlands,NLD,2020-10-31,357640
Netherlands,NLD,2020-11-01,366351
Netherlands,NLD,2020-11-02,374663
Netherlands,NLD,2020-11-03,382440
Netherlands,NLD,2020-11-04,390120
Netherlands,NLD,2020-11-05,397112
Netherlands,NLD,2020-11-06,404392
Netherlands,NLD,2020-11-07,411107
Netherlands,NLD,2020-11-08,416806
Netherlands,NLD,2020-11-09,421503
Netherlands,NLD,2020-11-10,426227
Netherlands,NLD,2020-11-11,431696
Netherlands,NLD,2020-11-12,437376
Netherlands,NLD,2020-11-13,443533
Netherlands,NLD,2020-11-14,449501
Netherlands,NLD,2020-11-15,454961
Netherlands,NLD,2020-11-16,459837
Netherlands,NLD,2020-11-17,464205
Netherlands,NLD,2020-11-18,468900
Netherlands,NLD,2020-11-19,474641
Netherlands,NLD,2020-11-20,480649
Netherlands,NLD,2020-11-21,486820
Netherlands,NLD,2020-11-22,492293
Netherlands,NLD,2020-11-23,497501
Netherlands,NLD,2020-11-24,501503
Netherlands,NLD,2020-11-25,506557
Netherlands,NLD,2020-11-26,511162
Netherlands,NLD,2020-11-27,517045
Netherlands,NLD,2020-11-28,521639
Netherlands,NLD,2020-11-29,527336
Netherlands,NLD,2020-11-30,531930
Netherlands,NLD,2020-12-01,536129
Netherlands,NLD,2020-12-02,541238
Netherlands,NLD,2020-12-03,546982
Netherlands,NLD,2020-12-04,553040
Netherlands,NLD,2020-12-05,559716
Netherlands,NLD,2020-12-06,566628
Netherlands,NLD,2020-12-07,573750
Netherlands,NLD,2020-12-08,579997
Netherlands,NLD,2020-12-09,586643
Netherlands,NLD,2020-12-10,595473
Netherlands,NLD,2020-12-11,604452
Netherlands,NLD,2020-12-12,613630
Netherlands,NLD,2020-12-13,623567
Netherlands,NLD,2020-12-14,632085
Netherlands,NLD,2020-12-15,638801
Netherlands,NLD,2020-12-16,650072
Netherlands,NLD,2020-12-17,662943
Netherlands,NLD,2020-12-18,674967
Netherlands,NLD,2020-12-19,687250
Netherlands,NLD,2020-12-20,700322
Netherlands,NLD,2020-12-21,711540
Netherlands,NLD,2020-12-22,721429
Netherlands,NLD,2020-12-23,731902
Netherlands,NLD,2020-12-24,743493
Netherlands,NLD,2020-12-25,755038
Netherlands,NLD,2020-12-26,764907
Netherlands,NLD,2020-12-27,774009
Netherlands,NLD,2020-12-28,781467
Netherlands,NLD,2020-12-29,789059
Netherlands,NLD,2020-12-30,798592
Netherlands,NLD,2020-12-31,808382
Netherlands,NLD,2021-01-01,816616
Netherlands,NLD,2021-01-02,825249
Netherlands,NLD,2021-01-03,832702
Netherlands,NLD,2021-01-04,839316
Netherlands,NLD,2021-01-05,845822
Netherlands,NLD,2021-01-06,853060
Netherlands,NLD,2021-01-07,862805
Netherlands,NLD,2021-01-08,871063
Netherlands,NLD,2021-01-09,878443
Netherlands,NLD,2021-01-10,885098
Netherlands,NLD,2021-01-11,890566
Netherlands,NLD,2021-01-12,895543
Netherlands,NLD,2021-01-13,901740
Netherlands,NLD,2021-01-14,908306
Netherlands,NLD,2021-01-15,914388
Netherlands,NLD,2021-01-16,919712
Netherlands,NLD,2021-01-17,925355
Netherlands,NLD,2021-01-18,930147
Netherlands,NLD,2021-01-19,934503
Netherlands,NLD,2021-01-20,940106
Netherlands,NLD,2021-01-21,945948
Netherlands,NLD,2021-01-22,951747
Netherlands,NLD,2021-01-23,957213
Netherlands,NLD,2021-01-24,962153
Netherlands,NLD,2021-01-25,966194
Netherlands,NLD,2021-01-26,970156
Netherlands,NLD,2021-01-27,974972
Netherlands,NLD,2021-01-28,979702
Netherlands,NLD,2021-01-29,984120
Netherlands,NLD,2021-01-30,988350
Netherlands,NLD,2021-01-31,992075
Netherlands,NLD,2021-02-01,995300
Netherlands,NLD,2021-02-02,998924
Netherlands,NLD,2021-02-03,1003010
Netherlands,NLD,2021-02-04,1007268
Netherlands,NLD,2021-02-05,1011636
Netherlands,NLD,2021-02-06,1015757
Netherlands,NLD,2021-02-07,1019720
Netherlands,NLD,2021-02-08,1021966
Netherlands,NLD,2021-02-09,1023779
Netherlands,NLD,2021-02-10,1027023
Netherlands,NLD,2021-02-11,1031454
Netherlands,NLD,2021-02-12,1035841
Netherlands,NLD,2021-02-13,1040070
Netherlands,NLD,2021-02-14,1043541
Netherlands,NLD,2021-02-15,1046381
Netherlands,NLD,2021-02-16,1049120
Netherlands,NLD,2021-02-17,1052544
Netherlands,NLD,2021-02-18,1057116
Netherlands,NLD,2021-02-19,1061903
Netherlands,NLD,2021-02-20,1066522
New Zealand,NZL,2020-02-28,1
New Zealand,NZL,2020-02-29,1
New Zealand,NZL,2020-03-01,1
New Zealand,NZL,2020-03-02,1
New Zealand,NZL,2020-03-03,1
New Zealand,NZL,2020-03-04,3
New Zealand,NZL,2020-03-05,3
New Zealand,NZL,2020-03-06,4
New Zealand,NZL,2020-03-07,5
New Zealand,NZL,2020-03-08,5
New Zealand,NZL,2020-03-09,5
New Zealand,NZL,2020-03-10,5
New Zealand,NZL,2020-03-11,5
New Zealand,NZL,2020-03-12,5
New Zealand,NZL,2020-03-13,5
New Zealand,NZL,2020-03-14,6
New Zealand,NZL,2020-03-15,8
New Zealand,NZL,2020-03-16,8
New Zealand,NZL,2020-03-17,12
New Zealand,NZL,2020-03-18,20
New Zealand,NZL,2020-03-19,28
New Zealand,NZL,2020-03-20,39
New Zealand,NZL,2020-03-21,52
New Zealand,NZL,2020-03-22,102
New Zealand,NZL,2020-03-23,102
New Zealand,NZL,2020-03-24,155
New Zealand,NZL,2020-03-25,205
New Zealand,NZL,2020-03-26,283
New Zealand,NZL,2020-03-27,368
New Zealand,NZL,2020-03-28,451
New Zealand,NZL,2020-03-29,514
New Zealand,NZL,2020-03-30,589
New Zealand,NZL,2020-03-31,647
New Zealand,NZL,2020-04-01,708
New Zealand,NZL,2020-04-02,797
New Zealand,NZL,2020-04-03,868
New Zealand,NZL,2020-04-04,950
New Zealand,NZL,2020-04-05,1039
New Zealand,NZL,2020-04-06,1106
New Zealand,NZL,2020-04-07,1160
New Zealand,NZL,2020-04-08,1210
